Fecha|Id_stock|URL_actual|Tamaño_coches|Posicion_coche|Total_paginas|URL_auto|URL_image|Estatus|T_invenario|Marca|Modelo|Version|Año|Km|Transmision|Costo_normal|Oferta|Mensualidades|Ubicacion
2025-03-12 01:14:21.934211|380894|https://www.kavak.com/mx/seminuevos?order=higher_price&page=1|29|1|191|https://www.kavak.com/mx/usado/land_rover-range_rover_velar-20_p300_r_dynamic_s_auto_4wd-suv-2019|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzgwODk0L0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzM4OTQwMTE0NzAyLmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Sin etiqueta|Sin datos|Land Rover|Range Rover Velar|2.0 P300 R-DYNAMIC S AUTO 4WD|2019|43,198 km|Automático|Sin datos|715,999|$8,729 / mes*|Monterrey
2025-03-12 01:14:21.984184|376948|https://www.kavak.com/mx/seminuevos?order=higher_price&page=1|29|2|191|https://www.kavak.com/mx/usado/cadillac-escalade-62_suv_p_platinum_at_4wd-suv-2017|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzc2OTQ4L0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzM3ODM4MjQyMTc1LmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Sin etiqueta|Sin datos|Cadillac|Escalade|6.2 SUV P PLATINUM AT 4WD|2017|52,000 km|Automático|Sin datos|712,999|$8,696 / mes*|Ciudad de México
2025-03-12 01:14:22.036412|383535|https://www.kavak.com/mx/seminuevos?order=higher_price&page=1|29|3|191|https://www.kavak.com/mx/usado/acura-tlx-20_advance_auto-sedan-2023|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzgzNTM1L0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzM5OTA2MTI4NzEwLmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Sin etiqueta|Sin datos|Acura|TLX|2.0 ADVANCE AUTO|2023|13,812 km|Automático|Sin datos|709,999|$8,662 / mes*|Ciudad de México
2025-03-12 01:14:22.086388|387877|https://www.kavak.com/mx/seminuevos?order=higher_price&page=1|29|4|191|https://www.kavak.com/mx/usado/toyota-yaris-16_gr_launch_edition_4wd-hatchback-2022|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzg3ODc3L0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzQxMTkyMTk2MTM3LmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Sin etiqueta|Sin datos|Toyota|Yaris|1.6 GR LAUNCH EDITION 4WD|2022|8,362 km|Manual|Sin datos|709,999|$8,662 / mes*|Guadalajara
2025-03-12 01:14:22.136361|386168|https://www.kavak.com/mx/seminuevos?order=higher_price&page=1|29|5|191|https://www.kavak.com/mx/usado/porsche-macan-30_s-suv-2017|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzg2MTY4L0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzQwNzc2Mjc0NTExLmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Sin etiqueta|Sin datos|Porsche|Macan|3.0 S|2017|87,708 km|Automático|Sin datos|704,999|$8,605 / mes*|Ciudad de México
2025-03-12 01:14:22.186344|380842|https://www.kavak.com/mx/seminuevos?order=higher_price&page=1|29|6|191|https://www.kavak.com/mx/usado/cadillac-xt4-20_sport_f_auto-suv-2023|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzgwODQyL0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzM5MzIyNTI4MzAyLmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Sin etiqueta|Sin datos|Cadillac|XT4|2.0 SPORT F AUTO|2023|22,119 km|Automático|Sin datos|697,999|$8,526 / mes*|Ciudad de México
2025-03-12 01:14:22.246317|382917|https://www.kavak.com/mx/seminuevos?order=higher_price&page=1|29|7|191|https://www.kavak.com/mx/usado/volkswagen-cross_sport-36_fsi_r_line_auto_4wd-suv-2021|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzgyOTE3L0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzM5NTUwMTQ5MTUyLmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Sin etiqueta|Sin datos|Volkswagen|Cross Sport|3.6 FSI R-LINE AUTO 4WD|2021|49,095 km|Automático|Sin datos|696,999|$8,515 / mes*|Monterrey
2025-03-12 01:14:22.296285|387375|https://www.kavak.com/mx/seminuevos?order=higher_price&page=1|29|8|191|https://www.kavak.com/mx/usado/mazda-cx_9-25_turbo_i_grand_touring_auto-suv-2023|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzg3Mzc1L0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzQwODYxMTUwMzgyLmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Sin etiqueta|Sin datos|Mazda|CX-9|2.5 TURBO I GRAND TOURING AUTO|2023|20,355 km|Automático|Sin datos|688,999|$8,424 / mes*|Ciudad de México
2025-03-12 01:14:22.346260|332138|https://www.kavak.com/mx/seminuevos?order=higher_price&page=1|29|9|191|https://www.kavak.com/mx/usado/ford-expedition-35_platinum_max_auto_4wd-suv-2019|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzMyMTM4L0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzIxODYyOTgzNzk1LmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Promos|Sin datos|Ford|Expedition|3.5 PLATINUM MAX AUTO 4WD|2019|81,019 km|Automático|$952,999|687,999|$8,413 / mes*|Ciudad de México
2025-03-12 01:14:22.408440|387933|https://www.kavak.com/mx/seminuevos?order=higher_price&page=1|29|10|191|https://www.kavak.com/mx/usado/chevrolet-suburban-53_d_premier_auto_4wd-suv-2018|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzg3OTMzL0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzQxMTIzNTM2NTkzLmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Sin etiqueta|Sin datos|Chevrolet|Suburban|5.3 D PREMIER AUTO 4WD|2018|68,096 km|Automático|Sin datos|687,999|$8,413 / mes*|Ciudad de México
2025-03-12 01:14:22.471731|190761|https://www.kavak.com/mx/seminuevos?order=higher_price&page=1|29|11|191|https://www.kavak.com/mx/usado/chevrolet-suburban-60_g_hd_auto_4wd-suv-2018|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMTkwNzYxL0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzI3Mjg2NjI4OTM3LmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Outlet|Sin datos|Chevrolet|Suburban|6.0 G HD AUTO 4WD|2018|52,736 km|Automático|$851,999|685,999|$8,390 / mes*|Ciudad de México
2025-03-12 01:14:22.539550|383804|https://www.kavak.com/mx/seminuevos?order=higher_price&page=1|29|12|191|https://www.kavak.com/mx/usado/toyota-tacoma-35_special_edition_auto_4wd-pickup-2023|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzgzODA0L0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzQwMDAyMTE5OTE2LmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Sin etiqueta|Sin datos|Toyota|Tacoma|3.5 SPECIAL EDITION AUTO 4WD|2023|53,665 km|Automático|Sin datos|685,999|$8,390 / mes*|Cuernavaca
2025-03-12 01:14:22.603408|385251|https://www.kavak.com/mx/seminuevos?order=higher_price&page=1|29|13|191|https://www.kavak.com/mx/usado/cadillac-escalade-62_suv_p_platinum_at_4wd-suv-2017|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzg1MjUxL0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzQwMjM0NTM5OTI1LmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Sin etiqueta|Sin datos|Cadillac|Escalade|6.2 SUV P PLATINUM AT 4WD|2017|46,375 km|Automático|Sin datos|680,999|$8,334 / mes*|Ciudad de México
2025-03-12 01:14:22.663219|377335|https://www.kavak.com/mx/seminuevos?order=higher_price&page=1|29|14|191|https://www.kavak.com/mx/usado/toyota-sienna-25_hev_le_auto-minivan-2022|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzc3MzM1L0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzM4MzQzNTMyOTc5LmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Sin etiqueta|Sin datos|Toyota|Sienna|2.5 HEV LE AUTO|2022|41,838 km|Automático|Sin datos|680,999|$8,334 / mes*|Monterrey
2025-03-12 01:14:22.719232|387346|https://www.kavak.com/mx/seminuevos?order=higher_price&page=1|29|15|191|https://www.kavak.com/mx/usado/tesla-model_3-performance_4wd-sedan-2020|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzg3MzQ2L0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzQwODU3NDgxNTI3LmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Sin etiqueta|Sin datos|Tesla|Model 3|PERFORMANCE 4WD|2020|33,500 km|Automático|Sin datos|676,999|$8,289 / mes*|Ciudad de México
2025-03-12 01:14:22.779200|385520|https://www.kavak.com/mx/seminuevos?order=higher_price&page=1|29|16|191|https://www.kavak.com/mx/usado/tesla-model_y-bev_75kwh_long_range_auto_4wd-suv-2022|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzg1NTIwL0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzQwNTM0NDg4OTcyLmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Sin etiqueta|Sin datos|Tesla|Model Y|BEV 75KWH LONG RANGE AUTO 4WD|2022|41,874 km|Automático|Sin datos|675,999|$8,277 / mes*|Ciudad de México
2025-03-12 01:14:22.839169|387879|https://www.kavak.com/mx/seminuevos?order=higher_price&page=1|29|17|191|https://www.kavak.com/mx/usado/nissan-x_trail-15_hev_e_power_platinum-suv-2023|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzg3ODc5L0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzQxMTI1OTg5OTYxLmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Sin etiqueta|Sin datos|Nissan|X-Trail|1.5 HEV E-POWER PLATINUM|2023|23,227 km|Automático|Sin datos|675,999|$8,277 / mes*|Ciudad de México
2025-03-12 01:14:22.889142|389957|https://www.kavak.com/mx/seminuevos?order=higher_price&page=1|29|18|191|https://www.kavak.com/mx/usado/audi-q3_sportback-20_sb_40_tfsi_s_line_dct_4wd-suv-2022|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvNDg1ODgzOTIvRVhURVJJT1ItZnJvbnRTaWRlUGlsb3QtMC0yMDI1LTAzLTExVDA2MzcwODQ0Ni5qcGVnIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjo1NDAsImhlaWdodCI6MzEwLCJiYWNrZ3JvdW5kIjp7InIiOjI1NSwiZyI6MjU1LCJiIjoyNTUsImFscGhhIjowfX19fQ==|Recién publicado|Sin datos|Audi|Q3 Sportback|2.0 SB 40 TFSI S LINE DCT 4WD|2022|30,000 km|Automático|Sin datos|675,999|$8,277 / mes*|Ciudad de México
2025-03-12 01:14:22.945397|382581|https://www.kavak.com/mx/seminuevos?order=higher_price&page=1|29|19|191|https://www.kavak.com/mx/usado/alfa_romeo-tonale-20_ti_auto-suv-2023|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzgyNTgxL0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzM5NDg1NzgxODQ1LmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Sin etiqueta|Sin datos|Alfa Romeo|Tonale|2.0 TI AUTO|2023|18,277 km|Automático|Sin datos|674,999|$8,266 / mes*|Guadalajara
2025-03-12 01:14:22.988432|235645|https://www.kavak.com/mx/seminuevos?order=higher_price&page=1|29|20|191|https://www.kavak.com/mx/usado/jaguar-xe-20_sport_300_auto_4wd-sedan-2019|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMjM1NjQ1L0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNjc2NTcxODczOTc3LmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Outlet|Sin datos|Jaguar|XE|2.0 SPORT 300 AUTO 4WD|2019|18,850 km|Automático|$790,999|671,999|$8,232 / mes*|Guadalajara
2025-03-12 01:14:23.038430|381376|https://www.kavak.com/mx/seminuevos?order=higher_price&page=1|29|21|191|https://www.kavak.com/mx/usado/mercedes_benz-clase_eqa-bev_300_4matic_auto-suv-2022|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzgxMzc2L0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzM5MzgxMDI0NDUzLmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Sin etiqueta|Sin datos|Mercedes Benz|Clase EQA|BEV 300 4MATIC AUTO|2022|34,371 km|Automático|Sin datos|670,999|$8,221 / mes*|Guadalajara
2025-03-12 01:14:23.090434|386948|https://www.kavak.com/mx/seminuevos?order=higher_price&page=1|29|22|191|https://www.kavak.com/mx/usado/nissan-x_trail-15_hev_e_power_platinum-suv-2023|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzg2OTQ4L0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzQxMDI5NTA0MzM2LmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Sin etiqueta|Sin datos|Nissan|X-Trail|1.5 HEV E-POWER PLATINUM|2023|26,598 km|Automático|Sin datos|668,999|$8,198 / mes*|Ciudad de México
2025-03-12 01:14:23.140409|382832|https://www.kavak.com/mx/seminuevos?order=higher_price&page=1|29|23|191|https://www.kavak.com/mx/usado/porsche-macan-30_s-suv-2017|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzgyODMyL0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzQwMDcwMTI1NzcwLmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Sin etiqueta|Sin datos|Porsche|Macan|3.0 S|2017|72,667 km|Automático|Sin datos|667,999|$8,187 / mes*|Ciudad de México
2025-03-12 01:14:23.200378|385173|https://www.kavak.com/mx/seminuevos?order=higher_price&page=1|29|24|191|https://www.kavak.com/mx/usado/nissan-x_trail-15_hev_e_power_exclusive-suv-2024|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzg1MTczL0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzQwNDQwNzUwNDY4LmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Sin etiqueta|Sin datos|Nissan|X-Trail|1.5 HEV E-POWER EXCLUSIVE|2024|4,859 km|Automático|Sin datos|665,999|$8,164 / mes*|Ciudad de México
2025-03-12 01:14:23.260346|382652|https://www.kavak.com/mx/seminuevos?order=higher_price&page=1|29|25|191|https://www.kavak.com/mx/usado/bmw-serie_3-20_320i_auto-sedan-2022|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzgyNjUyL0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzM5NzI5NzQ4NDM1LmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Sin etiqueta|Sin datos|Bmw|Serie 3|2.0 320I AUTO|2022|12,416 km|Automático|Sin datos|663,999|$8,142 / mes*|Ciudad de México
2025-03-12 01:14:23.300353|383284|https://www.kavak.com/mx/seminuevos?order=higher_price&page=1|29|26|191|https://www.kavak.com/mx/usado/ford-explorer-30_st_auto_awd-suv-2020|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzgzMjg0L0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzQwMTcxNTA4MTU4LmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Sin etiqueta|Sin datos|Ford|Explorer|3.0 ST AUTO AWD|2020|40,195 km|Automático|Sin datos|663,999|$8,142 / mes*|Guadalajara
2025-03-12 01:14:23.350307|346255|https://www.kavak.com/mx/seminuevos?order=higher_price&page=1|29|27|191|https://www.kavak.com/mx/usado/lexus-nx-25_250_auto_awd-suv-2024|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzQ2MjU1L0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzQxMTA0MjAxNzUzLmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Promos|Sin datos|Lexus|NX|2.5 250 AUTO AWD|2024|7,682 km|Automático|$716,999|661,999|$8,119 / mes*|Monterrey
2025-03-12 01:14:23.410266|388427|https://www.kavak.com/mx/seminuevos?order=higher_price&page=1|29|28|191|https://www.kavak.com/mx/usado/audi-s3-20_s3_dct-sedan-2018|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzg4NDI3L0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzQxMzk2MTgyNjIzLmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Recién publicado|Sin datos|Audi|S3|2.0 S3 DCT|2018|21,748 km|Automático|Sin datos|655,999|$8,051 / mes*|Ciudad de México
2025-03-12 01:15:11.803573|375571|https://www.kavak.com/mx/seminuevos?order=higher_price&page=2|29|0|191|https://www.kavak.com/mx/usado/cupra-formentor-20_tsi_high_310hp_dct_4wd-suv-2023|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzc1NTcxL0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzM3MDYzOTc1MjIyLmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Sin etiqueta|Sin datos|Cupra|Formentor|2.0 TSI HIGH 310HP DCT 4WD|2023|20,464 km|Automático|Sin datos|653,999|$8,029 / mes*|Monterrey
2025-03-12 01:15:11.853554|377752|https://www.kavak.com/mx/seminuevos?order=higher_price&page=2|29|1|191|https://www.kavak.com/mx/usado/chevrolet-silverado_1500-53_silverado_wt_v8_4x2_cc_n_auto-pickup-2022|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzc3NzUyL0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzM3ODM0MjE0NjA3LmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Sin etiqueta|Sin datos|Chevrolet|Silverado 1500|5.3 SILVERADO WT V8 4X2 CC N AUTO|2022|27,000 km|Automático|Sin datos|652,999|$8,017 / mes*|Puebla
2025-03-12 01:15:11.903525|389283|https://www.kavak.com/mx/seminuevos?order=higher_price&page=2|29|2|191|https://www.kavak.com/mx/usado/mitsubishi-l200-24_limited_diesel_auto_4wd-pickup-2023|https://images.prd.kavak.io/eyJidWNrZXQiOiJrYXZhay1pbWFnZXMiLCJrZXkiOiJpbWFnZXMvMzg5MjgzL0VYVEVSSU9SLWZyb250U2lkZVBpbG90TmVhci0xNzQxNjMzOTIwNzQ4LmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjU0MCwiaGVpZ2h0IjozMTAsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjB9fX19|Recién publicado|Sin datos|Mitsubishi|L200|2.4 LIMITED DIESEL AUTO 4WD|2023|8,360 km|Automático|Sin datos|651,999|$8,006 / mes*|Ciudad de México
